signal_id,signal_sanasi,eskalatsiya
SG_001315,2026-11-05,0
SG_001317,2025-10-30,0
SG_001320,2026-08-12,1
SG_001323,2025-07-29,0
SG_001324,2025-07-14,0
SG_001325,2026-03-16,0
SG_001326,2025-07-29,0
SG_001328,2025-04-10,0
SG_001329,2026-09-17,0
SG_001330,2026-11-30,0
SG_001332,2026-03-19,0
SG_001333,2026-05-10,1
SG_001334,2026-02-15,0
SG_001337,2025-01-07,0
SG_001338,2025-09-15,0
SG_001339,2025-11-14,0
SG_001340,2025-03-17,0
SG_001341,2026-08-09,1
SG_001342,2025-04-04,0
SG_001343,2026-06-27,0
SG_001344,2025-02-28,1
SG_001345,2026-07-20,1
SG_001346,2025-09-11,0
SG_001347,2025-07-05,0
SG_001348,2026-03-26,0
SG_001351,2025-05-22,0
SG_001353,2025-01-19,1
SG_001355,2025-11-23,0
SG_001356,2025-02-06,0
SG_001357,2026-12-16,0
SG_001358,2025-02-01,0
SG_001359,2026-08-11,1
SG_001360,2025-11-23,0
SG_001363,2025-05-01,0
SG_001365,2026-08-11,0
SG_001366,2025-07-05,0
SG_001367,2026-08-18,0
SG_001368,2025-09-14,0
SG_001369,2026-06-12,0
SG_001370,2026-09-25,0
SG_001371,2025-06-11,0
SG_001372,2025-11-03,0
SG_001373,2025-09-16,0
SG_001375,2026-03-03,0
SG_001376,2025-04-13,0
SG_001377,2026-04-23,0
SG_001378,2025-07-07,0
SG_001379,2026-08-20,1
SG_001380,2025-03-13,0
SG_001381,2026-10-02,0
SG_001382,2026-05-05,0
SG_001383,2025-09-26,0
SG_001384,2025-01-01,0
SG_001385,2026-08-05,1
SG_001386,2025-11-26,0
SG_001387,2025-08-06,0
SG_001388,2026-08-22,1
SG_001391,2025-12-14,1
SG_001392,2025-09-10,0
SG_001393,2025-03-08,0
SG_001394,2026-06-27,0
SG_001396,2025-02-03,0
SG_001398,2025-02-28,0
SG_001399,2026-03-28,0
SG_001400,2025-02-11,0
SG_001403,2026-12-02,1
SG_001404,2026-09-20,1
SG_001406,2025-03-06,1
SG_001407,2026-04-22,0
SG_001408,2026-04-30,0
SG_001409,2026-12-10,0
SG_001410,2026-01-14,0
SG_001411,2026-06-18,0
SG_001413,2026-01-22,1
SG_001414,2025-10-26,1
SG_001416,2026-09-25,0
SG_001417,2026-01-07,1
SG_001418,2025-01-22,1
SG_001420,2026-10-19,0
SG_001422,2025-09-04,0
SG_001424,2025-08-04,0
SG_001425,2025-12-05,1
SG_001426,2025-10-31,1
SG_001427,2026-04-12,1
SG_001428,2025-08-13,0
SG_001429,2026-03-29,0
SG_001430,2026-06-14,0
SG_001431,2025-03-18,0
SG_001434,2026-11-24,0
SG_001435,2026-06-30,0
SG_001436,2025-06-27,0
SG_001437,2026-03-23,0
SG_001438,2025-01-15,1
SG_001439,2025-07-20,0
SG_001440,2026-05-26,0
SG_001442,2025-12-20,0
SG_001443,2025-01-16,0
SG_001444,2026-08-05,1
SG_001445,2025-10-22,0
SG_001449,2025-10-25,0
SG_001450,2025-04-24,1
SG_001451,2025-11-25,0
SG_001452,2025-11-07,0
SG_001454,2025-02-02,0
SG_001455,2026-06-11,0
SG_001456,2025-12-02,1
SG_001457,2025-08-15,0
SG_001459,2026-12-08,0
SG_001460,2025-09-13,0
SG_001461,2025-04-24,0
SG_001462,2026-06-07,0
SG_001463,2026-02-20,0
SG_001464,2026-06-03,0
SG_001466,2025-10-13,1
SG_001467,2026-06-08,0
SG_001468,2026-05-02,0
SG_001471,2025-04-08,0
SG_001473,2025-05-12,0
SG_001474,2025-09-29,0
SG_001475,2025-03-07,0
SG_001477,2026-05-21,1
SG_001479,2025-09-20,0
SG_001481,2026-06-01,0
SG_001482,2026-08-31,0
SG_001483,2025-11-12,0
SG_001485,2026-03-04,0
SG_001486,2025-10-25,0
SG_001488,2025-09-23,0
SG_001489,2026-12-27,0
SG_001490,2025-07-13,0
SG_001491,2025-08-10,0
SG_001492,2025-09-18,1
SG_001495,2026-07-21,0
SG_001496,2025-04-14,0
SG_001497,2025-07-17,1
SG_001498,2026-05-15,0
SG_001499,2026-01-05,0
SG_001501,2026-08-09,1
SG_001502,2026-05-16,0
SG_001503,2025-12-23,0
SG_001504,2025-12-28,1
SG_001507,2025-04-18,0
SG_001508,2026-01-08,0
SG_001509,2025-10-08,0
SG_001511,2026-03-08,0
SG_001512,2025-04-05,0
SG_001513,2025-06-13,0
SG_001515,2025-10-24,0
SG_001516,2026-11-13,0
SG_001517,2025-07-25,0
SG_001518,2026-06-12,0
SG_001519,2025-07-29,1
SG_001521,2025-08-08,0
SG_001522,2026-05-17,0
SG_001523,2025-07-13,0
SG_001524,2026-12-02,0
SG_001526,2025-10-10,0
SG_001530,2025-01-10,1
SG_001532,2025-11-16,0
SG_001533,2025-10-07,1
SG_001534,2026-02-05,0
SG_001535,2025-07-23,1
SG_001536,2025-01-11,0
SG_001537,2025-06-22,0
SG_001538,2025-08-10,0
SG_001539,2026-11-30,0
SG_001540,2025-11-20,0
SG_001544,2025-10-28,0
SG_001546,2026-06-05,0
SG_001547,2025-06-09,0
SG_001548,2025-03-03,0
SG_001550,2025-02-11,0
SG_001551,2025-09-09,0
SG_001552,2026-03-03,0
SG_001553,2025-02-07,0
SG_001554,2026-08-22,0
SG_001555,2025-09-28,0
SG_001556,2025-10-23,0
SG_001559,2026-08-06,0
SG_001560,2025-12-06,1
SG_001564,2026-09-08,0
SG_001565,2025-07-20,1
SG_001566,2025-10-05,0
SG_001574,2025-12-17,0
SG_001575,2025-09-14,0
SG_001577,2026-05-06,0
SG_001578,2025-05-24,1
SG_001579,2025-11-02,0
SG_001580,2026-02-25,0
SG_001581,2026-08-20,1
SG_001582,2025-11-10,0
SG_001583,2025-12-22,0
SG_001585,2025-12-16,0
SG_001586,2025-05-31,1
SG_001587,2026-03-07,0
SG_001588,2026-01-10,0
SG_001589,2025-05-01,0
SG_001593,2025-02-17,1
SG_001594,2026-10-05,0
SG_001596,2025-04-30,1
SG_001597,2026-02-01,0
SG_001598,2025-12-14,0
SG_001599,2025-05-13,0
SG_001600,2025-01-05,0
SG_001602,2026-05-31,1
SG_001603,2026-04-21,0
SG_001605,2025-06-16,0
SG_001606,2026-03-27,1
SG_001607,2026-08-20,0
SG_001608,2025-11-06,1
SG_001611,2025-03-23,0
SG_001614,2025-08-16,0
SG_001616,2025-10-29,0
SG_001617,2025-08-14,0
SG_001618,2025-10-21,0
SG_001619,2025-03-12,1
SG_001620,2026-11-06,0
SG_001621,2026-05-18,0
SG_001622,2025-03-23,1
SG_001625,2026-06-17,1
SG_001626,2026-02-11,0
SG_001627,2025-09-04,0
SG_001628,2025-01-08,0
SG_001629,2025-06-19,0
SG_001630,2026-04-15,0
SG_001632,2026-10-17,0
SG_001633,2026-01-14,1
SG_001635,2025-05-31,0
SG_001637,2026-06-10,0
SG_001639,2025-04-07,1
SG_001640,2026-10-28,1
SG_001641,2026-10-11,1
SG_001642,2025-11-20,0
SG_001643,2025-05-12,0
SG_001644,2026-02-02,0
SG_001645,2025-05-10,0
SG_001646,2025-09-19,1
SG_001648,2025-11-05,0
SG_001649,2026-10-18,0
SG_001651,2026-02-04,1
SG_001652,2025-02-27,0
SG_001655,2026-06-23,0
SG_001656,2025-01-04,1
SG_001657,2025-07-02,0
SG_001659,2026-07-11,1
SG_001660,2025-11-10,0
SG_001661,2025-02-10,0
SG_001662,2025-11-19,1
SG_001664,2026-04-15,0
SG_001665,2026-06-13,0
SG_001666,2025-12-24,1
SG_001669,2025-04-02,1
SG_001671,2025-06-27,0
SG_001672,2025-09-13,0
SG_001673,2025-01-10,0
SG_001674,2025-07-08,0
SG_001675,2025-04-29,0
SG_001676,2026-07-15,0
SG_001677,2026-04-21,0
SG_001678,2025-10-14,0
SG_001679,2025-06-28,0
SG_001680,2025-10-20,0
SG_001681,2025-01-10,0
SG_001682,2025-04-08,1
SG_001684,2025-06-05,0
SG_001685,2025-07-12,0
SG_001687,2025-10-14,0
SG_001690,2025-02-25,0
SG_001691,2026-07-26,0
SG_001692,2026-05-24,0
SG_001693,2025-05-10,1
SG_001694,2025-07-09,0
SG_001695,2026-11-10,1
SG_001696,2026-11-23,0
SG_001697,2025-10-18,0
SG_001699,2025-10-05,0
SG_001700,2026-05-27,0
SG_001701,2025-02-05,0
SG_001702,2025-01-29,0
SG_001703,2025-01-04,0
SG_001705,2026-09-14,0
SG_001706,2025-06-18,0
SG_001707,2025-02-18,0
SG_001708,2025-04-21,0
SG_001709,2025-08-21,0
SG_001710,2025-10-02,1
SG_001712,2025-07-12,0
SG_001713,2025-04-22,1
SG_001714,2025-02-13,0
SG_001715,2025-08-26,1
SG_001716,2026-04-23,0
SG_001717,2025-02-06,0
SG_001718,2025-12-29,0
SG_001721,2026-06-25,1
SG_001722,2025-03-29,0
SG_001724,2025-04-05,0
SG_001725,2026-06-08,0
SG_001727,2025-12-17,0
SG_001729,2026-06-24,0
SG_001730,2026-06-29,0
SG_001732,2025-09-09,0
SG_001736,2026-09-18,0
SG_001741,2026-05-04,0
SG_001742,2025-12-25,0
SG_001743,2026-07-07,0
SG_001746,2026-08-10,0
SG_001747,2026-04-10,0
SG_001748,2026-02-27,0
SG_001749,2026-07-26,0
SG_001752,2026-01-22,0
SG_001753,2026-04-08,1
SG_001754,2026-03-04,0
SG_001755,2025-08-18,0
SG_001756,2025-10-10,0
SG_001757,2026-01-10,0
SG_001758,2025-07-19,0
SG_001759,2025-11-04,0
SG_001760,2026-04-20,0
SG_001762,2026-05-21,0
SG_001763,2026-11-25,0
SG_001764,2026-04-02,0
SG_001765,2026-02-19,1
SG_001766,2025-10-02,0
SG_001770,2025-07-28,1
SG_001771,2026-02-17,0
SG_001772,2025-07-10,0
SG_001773,2025-06-12,0
SG_001774,2025-10-21,0
SG_001775,2025-07-16,1
SG_001777,2026-01-05,0
SG_001778,2026-06-06,0
SG_001779,2026-09-03,0
SG_001780,2025-07-30,0
SG_001781,2026-06-08,1
SG_001782,2025-08-01,0
SG_001783,2025-07-03,1
SG_001784,2026-12-02,0
SG_001785,2025-10-19,0
SG_001787,2025-11-09,0
SG_001794,2025-07-27,0
SG_001795,2025-07-11,1
SG_001798,2025-06-15,0
SG_001799,2025-02-18,0
SG_001800,2026-08-22,1
SG_001801,2025-04-05,0
SG_001802,2025-06-01,0
SG_001805,2026-09-17,0
SG_001807,2025-08-10,0
SG_001808,2025-07-16,0
SG_001809,2026-03-08,1
SG_001810,2026-01-21,0
SG_001812,2026-06-14,0
SG_001813,2025-02-24,0
SG_001814,2025-04-06,1
SG_001816,2026-06-15,0
SG_001817,2026-09-26,0
SG_001818,2026-07-19,1
SG_001820,2025-08-09,1
SG_001821,2025-04-06,0
SG_001822,2026-01-12,0
SG_001823,2025-12-22,0
SG_001826,2026-12-21,0
SG_001828,2025-02-17,0
SG_001829,2026-03-09,1
SG_001832,2025-05-03,0
SG_001834,2026-07-17,0
SG_001835,2026-03-08,0
SG_001837,2025-02-28,1
SG_001838,2025-11-06,0
SG_001839,2025-10-01,0
SG_001840,2025-10-31,0
SG_001841,2025-11-12,0
SG_001842,2025-08-05,0
SG_001843,2026-05-09,1
SG_001845,2025-07-16,0
SG_001850,2026-09-24,0
SG_001852,2026-06-01,0
SG_001853,2025-09-02,0
SG_001854,2025-10-20,1
SG_001855,2025-12-27,0
SG_001856,2025-10-01,0
SG_001857,2025-12-12,0
SG_001859,2025-01-09,0
SG_001861,2026-03-12,0
SG_001863,2026-11-12,0
SG_001866,2026-09-02,0
SG_001868,2025-09-27,0
SG_001869,2025-07-15,0
SG_001870,2026-09-12,0
SG_001871,2026-12-24,0
SG_001873,2026-01-26,0
SG_001874,2026-01-18,0
SG_001875,2025-09-25,0
SG_001878,2025-05-31,1
SG_001879,2025-03-16,0
SG_001880,2026-08-20,0
SG_001881,2026-10-20,0
SG_001882,2025-06-08,0
SG_001887,2026-02-11,0
SG_001889,2025-10-28,0
SG_001891,2026-01-09,0
SG_001896,2025-03-28,1
SG_001898,2026-06-24,0
SG_001899,2026-10-19,0
SG_001900,2026-02-25,1
SG_001902,2026-06-21,0
SG_001905,2026-01-29,0
SG_001907,2026-01-22,0
SG_001908,2025-09-14,0
SG_001910,2026-01-15,0
SG_001911,2026-03-15,0
SG_001913,2025-11-03,0
SG_001916,2026-04-06,1
SG_001917,2026-12-17,0
SG_001918,2025-04-08,0
SG_001920,2025-09-11,0
SG_001921,2025-11-24,0
SG_001922,2026-07-16,0
SG_001923,2026-03-12,1
SG_001926,2025-01-10,0
SG_001927,2026-07-29,0
SG_001929,2025-09-19,1
SG_001931,2025-10-04,0
SG_001935,2026-03-25,0
SG_001937,2025-11-27,1
SG_001938,2026-01-29,0
SG_001939,2026-10-01,1
SG_001940,2025-11-03,0
SG_001941,2025-11-02,0
SG_001942,2025-08-22,0
SG_001943,2025-01-28,0
SG_001944,2025-12-01,1
SG_001945,2025-09-14,0
SG_001946,2025-08-14,0
SG_001948,2025-09-24,0
SG_001949,2025-11-14,0
SG_001950,2025-01-08,0
SG_001951,2026-10-25,0
SG_001952,2026-10-14,0
SG_001956,2025-01-07,0
SG_001957,2025-11-20,0
SG_001958,2026-07-26,1
SG_001959,2025-01-16,0
SG_001960,2026-03-10,0
SG_001961,2025-08-06,0
SG_001962,2025-12-21,1
SG_001964,2026-10-28,1
SG_001965,2025-05-23,0
SG_001966,2025-02-26,0
SG_001967,2026-05-16,0
SG_001968,2025-04-10,0
SG_001969,2026-03-15,0
SG_001970,2025-04-04,0
SG_001972,2026-03-10,0
SG_001973,2026-12-11,0
SG_001974,2026-06-12,0
SG_001978,2025-10-04,1
SG_001979,2025-08-26,0
SG_001983,2025-07-01,1
SG_001984,2025-11-10,1
SG_001985,2025-05-08,0
SG_001986,2026-01-08,0
SG_001987,2026-02-11,0
SG_001988,2026-03-22,0
SG_001989,2025-09-19,0
SG_001991,2026-01-25,0
SG_001992,2025-04-21,0
SG_001993,2026-04-30,0
SG_001994,2025-03-10,1
SG_001995,2025-02-15,0
SG_001996,2025-12-20,0
SG_001997,2025-04-01,0
SG_001998,2026-01-02,1
SG_002001,2025-05-22,0
SG_002003,2026-03-31,0
SG_002005,2025-06-24,0
SG_002006,2026-05-09,0
SG_002007,2025-04-02,0
SG_002010,2025-08-24,0
SG_002011,2025-03-27,0
SG_002012,2025-06-13,0
SG_002013,2026-02-08,0
SG_002014,2026-09-13,0
SG_002015,2025-08-18,1
SG_002017,2025-10-09,0
SG_002018,2025-12-15,0
SG_002019,2026-06-10,0
SG_002020,2026-08-01,1
SG_002022,2026-10-19,0
SG_002023,2025-09-04,1
SG_002025,2025-03-30,0
SG_002026,2025-11-12,0
SG_002028,2025-12-06,1
SG_002029,2025-05-22,0
SG_002030,2025-04-02,0
SG_002031,2025-07-08,0
SG_002032,2025-08-03,0
SG_002033,2025-06-11,0
SG_002034,2025-04-16,0
SG_002035,2025-06-01,0
SG_002036,2026-03-14,1
SG_002040,2026-02-24,0
SG_002041,2025-04-27,1
SG_002042,2025-07-13,0
SG_002043,2026-12-09,0
SG_002046,2026-05-30,0
SG_002047,2026-06-13,0
SG_002049,2026-01-11,1
SG_002051,2025-11-19,0
SG_002053,2026-09-19,0
SG_002054,2025-09-25,0
SG_002055,2025-09-23,0
SG_002056,2025-06-27,0
SG_002057,2025-08-16,0
SG_002058,2026-04-08,0
SG_002059,2026-01-25,0
SG_002060,2026-03-29,0
SG_002061,2025-02-13,0
SG_002062,2025-03-13,0
SG_002064,2026-06-11,0
SG_002065,2026-01-24,0
SG_002066,2026-03-05,0
SG_002070,2025-07-10,1
SG_002071,2025-06-26,0
SG_002072,2025-03-25,0
SG_002073,2026-03-04,1
SG_002076,2025-02-06,0
SG_002077,2026-02-16,0
SG_002079,2026-09-10,1
SG_002080,2025-04-16,0
SG_002082,2025-04-01,0
SG_002083,2025-04-08,0
SG_002084,2026-12-01,0
SG_002085,2025-05-06,0
SG_002086,2025-09-28,0
SG_002087,2025-07-31,1
SG_002088,2026-01-02,0
SG_002089,2025-08-10,0
SG_002091,2025-06-19,0
SG_002092,2025-11-22,1
SG_002093,2025-10-12,0
SG_002094,2025-07-09,0
SG_002095,2025-02-23,0
SG_002096,2026-02-27,1
SG_002098,2025-09-03,0
SG_002099,2026-10-23,0
SG_002100,2025-08-24,0
SG_002101,2025-02-26,0
SG_002102,2025-02-22,0
SG_002104,2026-07-03,0
SG_002106,2025-10-31,0
SG_002107,2026-09-16,0
SG_002108,2026-09-13,0
SG_002109,2025-04-24,0
SG_002111,2026-02-14,1
SG_002112,2025-07-06,0
SG_002113,2025-10-10,1
SG_002114,2025-11-19,1
SG_002115,2025-11-29,0
SG_002116,2025-01-21,1
SG_002117,2025-09-29,0
SG_002118,2026-05-06,0
SG_002119,2025-07-09,0
SG_002120,2026-05-16,1
SG_002121,2025-12-18,0
SG_002124,2026-04-11,1
SG_002126,2026-03-08,0
SG_002127,2026-10-03,0
SG_002128,2026-08-28,0
SG_002130,2026-03-24,0
SG_002132,2026-06-25,0
SG_002133,2025-11-29,0
SG_002134,2025-10-18,0
SG_002135,2026-04-14,1
SG_002136,2026-02-21,0
SG_002138,2025-07-23,0
SG_002139,2026-07-12,0
SG_002140,2025-11-04,0
SG_002141,2025-11-07,0
SG_002143,2025-11-14,0
SG_002144,2026-02-04,0
SG_002145,2025-04-20,0
SG_002146,2026-08-06,1
SG_002147,2026-10-25,0
SG_002148,2025-09-01,0
SG_002149,2025-01-06,0
SG_002153,2025-10-14,1
SG_002154,2026-12-21,0
SG_002155,2025-12-31,0
SG_002156,2025-03-07,1
SG_002157,2026-10-01,0
SG_002158,2025-10-26,0
SG_002159,2026-01-15,0
SG_002160,2026-05-24,1
SG_002161,2026-07-27,0
SG_002162,2025-01-18,0
SG_002163,2026-07-21,1
SG_002164,2026-05-19,0
SG_002165,2026-02-24,0
SG_002167,2026-12-04,0
SG_002168,2026-06-11,0
SG_002169,2026-03-13,0
SG_002170,2025-12-27,0
SG_002173,2025-03-07,0
SG_002174,2026-12-02,0
SG_002175,2025-07-20,0
SG_002178,2025-10-25,0
SG_002179,2026-02-01,0
SG_002180,2026-10-21,0
SG_002182,2025-12-29,0
SG_002183,2025-09-18,1
SG_002187,2026-06-24,1
SG_002188,2026-05-12,0
SG_002189,2025-01-11,0
SG_002190,2026-06-28,0
SG_002193,2025-07-28,0
SG_002195,2025-12-24,0
SG_002196,2026-01-12,0
SG_002197,2025-08-31,0
SG_002198,2025-08-07,0
SG_002199,2025-03-23,0
SG_002201,2026-06-02,0
SG_002202,2025-11-30,0
SG_002203,2025-10-21,0
SG_002204,2026-08-12,0
SG_002205,2026-12-30,1
SG_002206,2026-12-31,0
SG_002207,2025-12-08,0
SG_002208,2025-06-03,1
SG_002210,2025-01-29,0
SG_002211,2025-07-19,0
SG_002212,2025-09-11,0
SG_002214,2025-08-17,0
SG_002215,2026-02-20,0
SG_002216,2025-05-10,0
SG_002217,2026-03-03,0
SG_002218,2025-06-14,0
SG_002219,2026-06-15,0
SG_002221,2025-07-10,0
SG_002222,2026-03-15,0
SG_002224,2026-05-31,0
SG_002225,2026-01-07,0
SG_002226,2026-04-24,0
SG_002229,2025-04-23,0
SG_002230,2026-01-27,0
SG_002231,2025-05-21,0
SG_002232,2026-03-13,1
SG_002234,2025-10-19,1
SG_002235,2026-05-09,0
SG_002236,2026-06-20,0
SG_002237,2025-03-10,0
SG_002238,2025-02-28,0
SG_002239,2025-12-07,0
SG_002240,2025-05-14,0
SG_002242,2025-04-07,0
SG_002243,2026-03-28,0
SG_002244,2026-10-24,0
SG_002245,2025-11-10,0
SG_002246,2025-08-29,0
SG_002247,2025-09-25,0
SG_002249,2025-01-09,1
SG_002250,2026-05-17,0
SG_002253,2025-08-15,1
SG_002256,2025-08-15,0
SG_002257,2025-12-15,0
SG_002258,2026-01-02,0
SG_002259,2026-05-09,0
SG_002261,2026-02-19,0
SG_002264,2026-08-29,0
SG_002265,2026-06-08,0
SG_002267,2026-03-09,0
SG_002268,2025-01-30,0
SG_002269,2026-03-31,0
SG_002271,2026-08-06,0
SG_002272,2025-08-17,0
SG_002273,2025-01-18,0
SG_002274,2025-12-31,0
SG_002275,2026-03-12,1
SG_002276,2026-11-12,0
SG_002279,2026-04-23,0
SG_002282,2025-03-03,1
SG_002285,2025-07-31,0
SG_002287,2026-10-06,0
SG_002289,2026-06-24,1
SG_002290,2025-10-30,0
SG_002293,2025-12-16,0
SG_002295,2026-03-01,0
SG_002297,2026-05-29,0
SG_002299,2025-09-09,0
SG_002300,2026-12-10,0
SG_002302,2026-11-08,0
SG_002303,2025-07-15,0
SG_002305,2026-08-10,0
SG_002306,2026-04-10,0
SG_002307,2026-10-08,0
SG_002308,2025-02-28,0
SG_002309,2026-08-02,0
SG_002310,2026-11-30,0
SG_002312,2025-05-08,1
SG_002313,2026-01-01,1
SG_002314,2026-01-09,0
SG_002315,2026-09-18,0
SG_002316,2025-03-17,0
SG_002317,2026-12-16,0
SG_002318,2025-08-24,0
SG_002321,2025-07-26,0
SG_002323,2025-11-02,0
SG_002325,2025-12-16,0
SG_002326,2025-10-12,0
SG_002327,2026-09-14,1
SG_002329,2025-09-12,1
SG_002330,2026-02-10,0
SG_002331,2025-02-05,0
SG_002333,2025-03-21,0
SG_002334,2025-02-20,0
SG_002335,2026-09-20,0
SG_002336,2026-11-27,0
SG_002337,2025-04-25,0
SG_002338,2025-12-22,0
SG_002339,2025-08-09,0
SG_002340,2025-10-11,0
SG_002342,2026-08-11,0
SG_002343,2026-11-26,0
SG_002344,2026-03-26,0
SG_002345,2026-02-05,0
SG_002348,2025-08-21,0
SG_002349,2025-05-30,0
SG_002350,2025-12-21,0
SG_002351,2025-12-05,0
SG_002353,2025-09-19,0
SG_002354,2025-07-12,0
SG_002355,2025-11-25,0
SG_002356,2025-01-20,1
SG_002358,2025-05-19,1
SG_002359,2026-10-02,1
SG_002360,2025-02-25,0
SG_002362,2026-09-15,0
SG_002363,2025-08-14,1
SG_002364,2025-02-20,0
SG_002365,2026-01-12,0
SG_002366,2026-12-21,1
SG_002367,2026-08-30,0
SG_002368,2026-12-22,0
SG_002369,2026-05-07,0
SG_002376,2026-05-27,1
SG_002377,2026-09-08,0
SG_002378,2025-01-17,0
SG_002379,2026-07-15,0
SG_002380,2025-10-29,0
SG_002382,2025-11-10,0
SG_002383,2026-05-17,0
SG_002384,2026-07-28,0
SG_002386,2026-06-04,1
SG_002388,2025-07-21,0
SG_002389,2025-06-06,0
SG_002393,2025-11-16,0
SG_002395,2025-05-12,0
SG_002397,2026-03-13,0
SG_002398,2026-06-25,0
SG_002399,2025-12-20,0
SG_002400,2025-09-07,0
SG_002403,2025-04-13,0
SG_002405,2026-11-17,0
SG_002406,2026-03-01,0
SG_002408,2025-07-15,0
SG_002409,2025-11-10,0
SG_002411,2025-05-26,0
SG_002412,2025-01-04,0
SG_002413,2025-10-22,0
SG_002414,2025-12-04,0
SG_002415,2026-11-24,1
SG_002416,2025-10-22,0
SG_002417,2025-08-16,1
SG_002418,2026-02-21,0
SG_002420,2026-03-20,0
SG_002424,2026-05-06,1
SG_002425,2026-09-26,0
SG_002426,2026-10-15,1
SG_002427,2025-01-07,0
SG_002428,2026-05-28,0
SG_002431,2026-05-16,0
SG_002432,2025-01-17,0
SG_002433,2025-10-21,0
SG_002435,2025-10-14,0
SG_002436,2026-02-10,0
SG_002438,2025-05-23,0
SG_002439,2025-07-30,0
SG_002440,2026-03-17,1
SG_002441,2025-11-05,0
SG_002443,2025-09-15,0
SG_002445,2025-12-02,0
SG_002446,2025-06-29,0
SG_002449,2025-01-21,0
SG_002451,2026-04-13,1
SG_002452,2026-06-19,0
SG_002457,2025-08-03,1
SG_002461,2026-03-06,0
SG_002463,2025-01-01,1
SG_002465,2026-01-29,0
SG_002467,2025-12-18,0
SG_002468,2025-07-28,0
SG_002469,2025-08-24,0
SG_002470,2026-04-19,0
SG_002471,2025-03-04,0
SG_002472,2026-02-16,1
SG_002473,2025-11-20,0
SG_002474,2025-08-17,0
SG_002476,2025-11-03,1
SG_002478,2025-10-22,0
SG_002480,2025-04-26,1
SG_002481,2026-05-12,0
SG_002484,2026-08-07,1
SG_002485,2026-06-21,0
SG_002487,2025-12-13,0
SG_002488,2026-05-09,1
SG_002489,2025-12-15,0
SG_002491,2025-04-20,0
SG_002492,2025-12-26,0
SG_002494,2025-10-30,0
SG_002496,2025-10-02,0
SG_002497,2025-10-31,0
SG_002499,2026-02-11,1
SG_002501,2026-03-18,0
SG_002503,2025-05-19,0
SG_002504,2025-04-30,1
SG_002505,2026-04-01,0
SG_002506,2026-03-04,0
SG_002508,2026-02-09,0
SG_002510,2026-01-10,1
SG_002511,2025-08-04,0
SG_002512,2025-09-15,0
SG_002513,2026-04-12,0
SG_002514,2026-08-21,1
SG_002515,2026-03-12,0
SG_002516,2026-07-15,1
SG_002518,2025-06-12,0
SG_002519,2025-01-18,0
SG_002521,2026-07-27,1
SG_002523,2026-02-16,0
SG_002524,2025-12-06,1
SG_002525,2025-11-09,1
SG_002527,2025-03-08,0
SG_002528,2026-03-17,1
SG_002530,2025-08-30,0
SG_002531,2026-08-19,0
SG_002533,2025-03-13,0
SG_002534,2026-01-14,0
SG_002535,2026-04-23,0
SG_002536,2025-01-27,1
SG_002537,2026-07-05,1
SG_002538,2026-12-15,1
SG_002540,2025-04-04,0
SG_002542,2025-09-08,0
SG_002543,2025-01-20,0
SG_002547,2025-01-05,0
SG_002549,2025-06-03,1
SG_002550,2026-10-18,0
SG_002551,2026-09-06,0
SG_002552,2025-10-07,1
SG_002553,2025-06-18,0
SG_002554,2025-03-01,1
SG_002556,2026-04-12,0
SG_002557,2026-06-19,0
SG_002558,2026-12-22,0
SG_002560,2026-08-13,0
SG_002561,2025-08-07,0
SG_002562,2025-08-31,0
SG_002563,2026-03-08,0
SG_002564,2025-06-29,0
SG_002565,2025-07-10,1
SG_002566,2025-05-03,0
SG_002567,2025-02-06,0
SG_002569,2025-02-02,1
SG_002570,2026-01-29,0
SG_002571,2025-07-30,0
SG_002574,2025-02-20,0
SG_002575,2025-09-26,0
SG_002576,2025-08-06,0
SG_002578,2026-10-03,1
SG_002579,2025-11-16,0
SG_002581,2025-09-29,0
SG_002582,2025-02-13,1
SG_002584,2026-08-25,0
SG_002585,2025-07-29,0
SG_002589,2025-11-23,0
SG_002590,2026-04-24,0
SG_002591,2026-12-21,1
SG_002592,2026-06-29,0
SG_002593,2025-10-01,0
SG_002595,2026-01-30,0
SG_002598,2025-10-09,0
SG_002602,2026-04-09,0
SG_002603,2026-03-30,0
SG_002604,2026-10-08,1
SG_002606,2025-12-30,1
SG_002607,2026-06-05,0
SG_002608,2025-07-10,0
SG_002609,2025-10-05,0
SG_002610,2026-01-31,0
SG_002611,2025-10-19,0
SG_002612,2026-03-26,1
SG_002614,2026-07-19,0
SG_002616,2025-03-28,0
SG_002617,2025-01-23,0
SG_002619,2026-09-01,0
SG_002620,2025-12-09,0
SG_002621,2025-04-11,0
SG_002623,2026-07-02,0
SG_002624,2026-08-31,0
SG_002625,2025-12-16,0
SG_002626,2025-10-07,0
SG_002629,2026-03-12,0
SG_002631,2026-06-14,0
SG_002632,2026-03-29,1
SG_002634,2026-04-03,1
SG_002635,2025-08-01,0
SG_002636,2025-01-15,0
SG_002637,2026-12-22,0
SG_002639,2025-02-10,0
SG_002640,2025-01-27,0
SG_002641,2025-09-03,0
SG_002642,2025-10-12,0
SG_002643,2025-03-07,1
SG_002644,2025-07-01,0
SG_002645,2025-01-04,0
SG_002646,2026-02-09,0
SG_002647,2026-11-11,0
SG_002648,2025-04-30,1
SG_002651,2025-07-06,0
SG_002655,2026-02-03,0
SG_002656,2026-11-04,0
